propertyCode,propertyType,municipality,status,numPhotos,rooms,bathrooms,floor,size,priceByArea,parkingSpacePrice,exterior,hasVideo,hasPlan,has3DTour,has360,hasLift,isFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,latitude,longitude,price
98333136,penthouse,València,good,36,5,3,5,99.0,14.0,0.0,True,False,False,False,False,True,True,False,False,39.463183,-0.3711758,1400.0
92242662,flat,València,good,35,5,2,1,97.0,12.0,0.0,True,True,True,False,False,True,True,False,False,39.4686836,-0.3388196,1200.0
92407379,chalet,Picassent,good,12,4,2,0,150.0,12.0,0.0,False,True,True,False,False,False,True,False,False,39.347027,-0.4807131,1800.0
82997341,flat,València,good,18,2,1,1,90.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4596278,-0.3891052,750.0
98332974,flat,València,good,23,3,2,3,100.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4764954,-0.3467173,1100.0
98332938,flat,València,good,23,1,1,1,58.0,21.0,0.0,True,True,True,False,False,True,True,False,False,39.4633972,-0.3751543,1225.0
94175419,flat,València,good,11,3,2,2,145.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4700746,-0.3882318,1200.0
96937187,flat,València,good,39,3,1,2,58.0,11.0,0.0,True,True,True,False,True,False,True,False,False,39.4507656,-0.368746,650.0
96793064,flat,València,good,23,3,1,3,69.0,10.0,0.0,True,True,True,False,True,False,True,False,False,39.4669787,-0.3483304,715.0
98332755,flat,Rocafort,good,18,1,1,1,55.0,12.0,0.0,True,False,False,False,False,True,True,True,True,39.5451115,-0.4156661,675.0
98332605,flat,València,good,20,2,1,3,80.0,11.0,0.0,True,True,True,False,False,True,True,False,False,39.4734471,-0.3786451,900.0
98270046,chalet,San Antonio de Benagéber,good,23,4,4,0,400.0,13.0,0.0,False,False,False,False,False,False,True,True,True,39.5684401,-0.4857665,5000.0
98270080,flat,València,good,32,5,4,2,347.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4698983,-0.3749428,4200.0
98270365,flat,València,good,16,3,2,1,150.0,15.0,0.0,True,False,False,False,False,True,True,False,False,39.4742275,-0.3730461,2200.0
98270738,chalet,Manises,good,34,5,3,0,220.0,10.0,0.0,False,True,False,False,False,False,True,True,True,39.488322,-0.4537027,2300.0
98271200,flat,València,good,25,3,2,7,144.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4652301,-0.3879682,1400.0
98272528,penthouse,El Perellonet,good,28,4,2,14,147.0,11.0,0.0,True,True,False,False,False,True,True,True,True,39.3012389,-0.2899665,1600.0
98272683,flat,València,good,29,2,2,3,75.0,17.0,0.0,True,True,False,False,False,True,True,False,False,39.4683459,-0.374458,1270.0
98272964,flat,L'Eliana,good,29,1,2,1,100.0,12.0,0.0,True,True,False,False,False,False,True,True,True,39.553152,-0.52603,1220.0
98272830,flat,Playa Puig,good,10,3,2,1,110.0,23.0,0.0,True,False,False,False,False,True,True,True,True,39.5751969,-0.2808421,2500.0
98273518,flat,València,good,24,3,3,0,100.0,30.0,0.0,True,False,False,False,False,False,True,True,True,39.4545292,-0.3597063,3000.0
98273883,chalet,Puçol,good,31,4,3,0,244.0,13.0,0.0,False,True,False,False,False,False,True,True,True,39.6379778,-0.3424829,3200.0
98274070,chalet,Riba-Roja de Túria,good,24,5,3,0,270.0,8.0,0.0,False,False,False,False,False,False,True,True,True,39.4776985,-0.5266088,2200.0
98274129,flat,València,good,24,5,2,1,150.0,10.0,0.0,True,True,False,False,False,True,True,False,False,39.47604,-0.38505,1500.0
98274315,flat,València,good,18,4,2,9,106.0,15.0,0.0,True,False,False,False,False,True,True,False,False,39.4765461,-0.345289,1600.0
98274324,flat,València,good,28,4,2,1,117.0,10.0,0.0,True,True,False,False,False,True,True,False,False,39.4640336,-0.3385098,1200.0
98274406,chalet,Náquera,good,15,3,1,0,110.0,27.0,0.0,False,False,False,False,False,False,True,True,True,39.6481761,-0.4123542,3000.0
98274859,chalet,València,good,21,1,2,0,100.0,15.0,0.0,False,True,False,False,False,False,True,False,False,39.4675252,-0.3300984,1450.0
98274952,flat,València,good,17,4,2,1,191.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4694106,-0.3781104,1900.0
98275150,flat,València,good,47,3,3,7,251.0,14.0,0.0,True,True,False,False,False,True,True,True,True,39.4700368,-0.3740561,3500.0
98275155,flat,Picanya,good,32,3,2,2,156.0,7.0,0.0,True,True,False,False,False,True,True,False,False,39.4324282,-0.431275,1050.0
98275168,flat,València,good,25,2,1,2,86.0,12.0,0.0,True,False,False,False,False,True,True,True,True,39.4725862,-0.3713065,1000.0
98275313,flat,València,good,29,3,2,1,140.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4612215,-0.3676636,1300.0
98275636,penthouse,València,good,18,1,1,3,63.0,19.0,0.0,True,True,False,False,False,True,True,False,False,39.4750762,-0.3811771,1200.0
98276010,flat,Alboraya,good,17,2,2,1,100.0,15.0,0.0,True,False,False,False,False,True,True,True,True,39.4903181,-0.3276397,1500.0
98276187,flat,València,good,26,3,2,3,89.0,15.0,0.0,True,False,False,False,False,True,True,False,False,39.4624462,-0.3759896,1350.0
98276288,chalet,Náquera,good,36,4,3,0,100.0,20.0,0.0,False,True,False,False,False,False,True,True,True,39.6590095,-0.4240983,2000.0
98276336,flat,València,good,26,2,2,4,120.0,21.0,150.0,True,True,False,False,False,True,True,True,False,39.4741438,-0.3754328,2500.0
98276337,duplex,València,good,16,2,2,2,127.0,9.0,100.0,True,False,False,False,False,True,True,True,False,39.4753392,-0.3826041,1100.0
98276342,flat,València,good,24,3,2,1,92.0,15.0,0.0,True,False,False,False,False,True,True,False,False,39.4564978,-0.3724929,1350.0
98276348,flat,València,good,28,4,2,2,158.0,9.0,0.0,True,True,False,False,False,False,True,False,False,39.4773388,-0.377837,1400.0
98276405,flat,València,good,21,1,1,1,57.0,21.0,0.0,True,True,False,False,False,True,True,False,False,39.4767872,-0.384042,1200.0
98276423,flat,València,good,22,2,1,0,65.0,25.0,0.0,True,False,False,False,False,True,True,True,True,39.4533292,-0.3601063,1600.0
98276425,flat,València,good,19,2,2,1,286.0,9.0,0.0,True,True,False,False,False,True,True,False,False,39.4744362,-0.3715864,2500.0
98276437,flat,València,good,33,3,2,2,90.0,17.0,0.0,True,True,False,False,False,True,True,False,False,39.4698459,-0.373158,1512.0
98276460,flat,València,good,34,3,2,1,153.0,27.0,0.0,True,True,False,False,False,False,True,False,False,39.4784104,-0.3764385,4100.0
98276471,flat,València,good,25,3,1,1,90.0,11.0,0.0,True,False,False,False,False,False,True,False,False,39.4799478,-0.3279461,1000.0
98276476,flat,València,good,34,2,2,11,82.0,14.0,0.0,True,True,False,False,False,True,True,True,True,39.4482119,-0.3772535,1150.0
98276477,studio,València,good,34,0,1,3,60.0,23.0,0.0,True,True,False,False,False,True,True,False,False,39.47533,-0.374239,1400.0
98276275,duplex,Playa Puig,good,18,2,2,3,220.0,7.0,0.0,True,False,False,False,False,True,True,True,True,39.5837341,-0.275806,1500.0
98276415,duplex,València,good,44,1,2,3,60.0,34.0,0.0,True,True,False,False,False,True,True,True,True,39.4716322,-0.3766262,2050.0
98276509,flat,València,good,45,3,1,1,95.0,17.0,0.0,True,True,False,False,False,True,True,False,False,39.4789259,-0.3793829,1600.0
98276512,flat,València,good,19,4,2,1,128.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4829581,-0.3927904,1600.0
98276539,flat,València,good,26,3,2,3,140.0,16.0,0.0,True,True,False,False,False,True,True,False,False,39.4751785,-0.3825464,2200.0
96535408,studio,València,good,25,0,1,4,100.0,8.0,0.0,True,False,False,False,False,True,True,True,True,39.4621507,-0.4111132,800.0
98331971,penthouse,València,good,34,4,3,7,215.0,17.0,0.0,True,False,False,False,False,True,True,False,False,39.4657895,-0.3726981,3700.0
97068050,flat,València,good,27,3,2,1,80.0,14.0,0.0,False,False,False,False,False,False,True,False,False,39.4664407,-0.3534462,1100.0
98331272,flat,València,good,32,3,2,5,77.0,11.0,0.0,False,False,True,False,True,True,True,False,False,39.4655451,-0.3456317,850.0
98331248,flat,València,newdevelopment,35,3,2,9,103.0,11.0,0.0,True,False,True,False,False,False,False,True,True,39.4409,-0.38131,1095.0
98331260,flat,València,newdevelopment,35,4,2,12,132.0,12.0,0.0,False,False,True,False,False,True,False,True,True,39.4395,-0.38111,1580.0
98331259,flat,València,newdevelopment,35,3,2,10,104.0,11.0,0.0,False,False,True,False,False,True,False,True,True,39.4386,-0.38261,1105.0
86524878,flat,València,good,3,4,2,8,115.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.4757,-0.39886,800.0
98330104,flat,Sagunto/Sagunt,good,26,3,2,1,86.0,6.0,0.0,True,False,False,False,False,True,True,True,True,39.687318,-0.2794598,530.0
98330108,flat,València,good,20,2,1,1,90.0,9.0,0.0,True,False,False,False,False,False,True,False,False,39.488356,-0.3735723,850.0
98330041,flat,Cheste,good,8,4,2,3,125.0,4.0,0.0,True,False,False,False,False,True,True,False,False,39.49115,-0.68456,450.0
98329894,flat,Picassent,good,23,3,2,1,94.0,6.0,0.0,True,False,False,False,False,True,True,True,True,39.3644978,-0.4556726,575.0
82538096,duplex,Burjassot,good,28,4,3,2,190.0,5.0,0.0,True,False,False,False,False,True,True,False,False,39.5141982,-0.4168131,900.0
96239769,flat,València,good,8,2,1,1,80.0,11.0,0.0,False,False,False,False,False,False,True,False,False,39.4705471,-0.3807451,900.0
98329368,flat,Burjassot,good,10,3,1,2,78.0,10.0,0.0,False,False,False,False,False,True,True,False,False,39.5088105,-0.4177623,750.0
98329333,flat,Playa Puig,good,16,2,1,15,65.0,29.0,0.0,True,False,False,False,False,True,True,False,False,39.5659751,-0.2824579,1900.0
98329156,flat,Puerto de Sagunto,good,7,3,1,1,95.0,4.0,0.0,True,False,False,False,False,False,True,False,False,39.6629972,-0.2263113,385.0
93286149,flat,València,good,8,1,1,1,50.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4526238,-0.3914185,550.0
98328804,flat,Paterna,good,25,4,2,4,91.0,6.0,0.0,True,False,False,False,False,False,True,False,False,39.4972212,-0.4334264,575.0
98328791,flat,València,good,13,5,2,5,141.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4741961,-0.3469819,1625.0
98328590,duplex,València,good,48,4,3,4,180.0,16.0,0.0,True,True,True,False,False,True,True,False,False,39.4717519,-0.3726605,2950.0
94921672,studio,Paterna,good,44,0,2,0,80.0,10.0,0.0,True,False,False,False,False,True,True,True,True,39.5169177,-0.4359919,825.0
84566462,flat,València,good,6,3,2,6,145.0,10.0,0.0,True,False,False,False,False,True,True,True,True,39.4772273,-0.3753502,1400.0
98328290,flat,València,good,23,4,1,4,108.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4728716,-0.3449142,900.0
98328240,flat,Alboraya,good,18,3,2,1,97.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.5141701,-0.3219948,850.0
98328197,flat,València,good,37,2,1,0,150.0,7.0,0.0,False,True,True,False,False,True,True,False,False,39.4726324,-0.3602679,990.0
98328154,duplex,València,good,13,3,3,4,140.0,19.0,0.0,True,False,True,False,False,True,True,False,False,39.4747519,-0.3730605,2595.0
98328013,countryHouse,Museros,good,33,2,1,0,71.0,11.0,0.0,False,False,False,False,False,False,True,False,False,39.563188,-0.3411286,750.0
98327906,flat,Puçol,good,19,1,1,2,50.0,10.0,0.0,True,False,False,False,False,False,True,False,False,39.6149559,-0.3095109,520.0
90337836,flat,València,good,15,3,2,2,118.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.48084,-0.3533482,1200.0
98327651,penthouse,València,good,22,3,1,10,50.0,19.0,0.0,True,False,False,False,False,True,True,False,False,39.4664833,-0.3463236,950.0
38505640,flat,València,good,16,2,2,10,70.0,13.0,0.0,True,False,False,False,False,True,True,True,True,39.4819914,-0.3532639,900.0
98327539,flat,Alaquás,good,28,4,2,1,110.0,6.0,0.0,True,False,False,False,False,True,True,True,True,39.4585408,-0.4527643,675.0
38961539,flat,València,good,16,3,1,1,100.0,9.0,0.0,True,True,False,False,False,False,True,False,False,39.4704107,-0.3512816,900.0
94735896,flat,València,good,19,3,1,4,90.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4735666,-0.3553791,900.0
98327176,flat,Paterna,good,29,4,2,5,115.0,6.0,0.0,True,False,False,False,False,True,True,True,True,39.5094331,-0.4563741,700.0
98327054,flat,València,good,19,3,1,1,110.0,7.0,0.0,True,False,False,False,False,False,True,False,False,39.4641072,-0.3278674,800.0
27042976,flat,València,good,16,3,2,1,115.0,8.0,0.0,True,False,False,False,False,True,True,True,True,39.4926038,-0.3695922,950.0
98326771,flat,Puerto de Sagunto,good,8,3,2,1,80.0,15.0,0.0,False,False,False,False,False,False,True,True,True,39.6697716,-0.2188249,1200.0
96032934,flat,Puerto de Sagunto,good,10,3,1,3,80.0,5.0,0.0,True,False,False,False,False,False,True,False,False,39.6618272,-0.2250826,410.0
98326753,flat,Moncada,good,11,3,1,2,109.0,5.0,0.0,True,False,False,False,False,True,True,False,False,39.54645,-0.38982,575.0
98326449,flat,València,good,15,3,1,5,80.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4681329,-0.3411248,874.0
98326075,flat,València,good,27,3,1,3,90.0,10.0,0.0,True,False,False,False,False,False,True,False,False,39.4697526,-0.3549956,900.0
98325698,chalet,Náquera,good,43,16,11,0,1442.0,7.0,0.0,False,False,True,False,False,False,True,True,True,39.6539082,-0.3968377,10000.0
98325983,flat,València,good,25,4,2,3,111.0,12.0,0.0,True,True,False,False,False,True,True,False,False,39.4712223,-0.337176,1300.0
96134072,penthouse,Riba-Roja de Túria,good,31,3,2,3,135.0,6.0,0.0,True,False,False,False,False,True,True,False,False,39.5468776,-0.5713167,750.0
98325712,flat,València,good,24,3,2,1,185.0,7.0,0.0,True,False,False,False,False,True,True,True,True,39.4881119,-0.3997939,1300.0
98325673,flat,València,good,8,2,2,9,94.0,11.0,0.0,True,True,False,False,False,True,True,False,False,39.4830745,-0.3656622,1000.0
94426841,flat,València,good,6,4,1,6,120.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.4684993,-0.389505,800.0
30785212,flat,València,good,24,3,2,12,95.0,10.0,0.0,True,True,True,False,False,True,True,False,False,39.4813725,-0.3624029,950.0
98325027,flat,València,good,43,1,1,3,61.0,23.0,0.0,True,False,True,True,False,False,True,False,False,39.4763677,-0.3865725,1400.0
98325007,chalet,Godella,good,47,4,5,0,339.0,8.0,0.0,False,True,True,False,False,False,True,True,True,39.5306054,-0.4271499,2700.0
98324874,chalet,Alcacer,good,23,4,3,0,312.0,2.0,0.0,False,False,False,False,False,False,True,True,True,39.3651962,-0.4446859,600.0
98324777,flat,València,good,17,4,1,2,90.0,10.0,0.0,False,False,False,False,False,True,True,False,False,39.4925665,-0.3722963,860.0
98324593,flat,Puçol,good,16,2,1,0,93.0,8.0,0.0,True,False,False,False,False,False,True,False,False,39.6039443,-0.2659467,750.0
98324574,flat,València,good,63,4,2,4,121.0,11.0,0.0,True,True,False,False,False,True,True,False,False,39.4739395,-0.3424411,1300.0
98324571,flat,València,good,13,3,1,4,90.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4709409,-0.3531143,850.0
98324296,flat,València,good,18,2,2,1,100.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4694348,-0.3345985,750.0
90849666,flat,València,good,9,3,1,5,90.0,7.0,0.0,True,True,False,False,False,True,True,False,False,39.4978762,-0.3778138,650.0
96350743,flat,València,good,16,3,2,2,100.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4666708,-0.3313551,1100.0
98323967,chalet,Torrent,good,36,2,1,0,70.0,11.0,0.0,False,False,False,False,False,False,True,False,False,39.4273744,-0.5872012,750.0
98323724,flat,Picassent,good,10,1,1,4,60.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.3586897,-0.4682998,580.0
95280111,flat,València,good,51,5,3,5,189.0,7.0,0.0,True,False,False,False,False,True,True,True,True,39.4823343,-0.3866575,1300.0
96851455,flat,València,good,17,2,1,2,73.0,11.0,0.0,True,True,False,False,False,True,True,False,False,39.4578913,-0.372596,800.0
98323385,flat,Gandia,good,17,2,1,2,92.0,5.0,0.0,True,False,False,False,False,True,True,False,False,38.9622289,-0.1869298,500.0
98323354,chalet,Anna,good,45,7,4,0,490.0,2.0,0.0,False,False,False,False,False,False,True,True,True,39.0200751,-0.6495653,800.0
94859518,flat,Benaguasil,good,30,3,2,3,119.0,5.0,0.0,True,False,False,False,False,True,True,False,False,39.5991031,-0.5885588,550.0
98323341,flat,Puig,good,18,2,1,1,72.0,10.0,0.0,True,False,False,False,False,False,True,False,False,39.5924582,-0.3014409,750.0
90290414,flat,Paterna,good,45,3,2,2,148.0,7.0,0.0,True,False,False,False,False,True,True,True,True,39.5183485,-0.4252283,1000.0
87473306,flat,València,good,4,3,1,1,65.0,8.0,0.0,True,False,False,False,False,False,True,False,False,39.4894614,-0.388175,550.0
94584346,flat,València,good,19,3,1,3,77.0,10.0,0.0,True,False,False,False,False,False,True,False,False,39.4763017,-0.3872107,800.0
98323123,chalet,Puçol,good,36,4,4,0,390.0,18.0,0.0,False,True,False,False,False,False,True,True,True,39.6369751,-0.3383217,7000.0
98323111,flat,València,good,5,2,1,1,79.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4627408,-0.3838932,685.0
98322995,flat,La Pobla de Vallbona,good,21,2,1,0,100.0,6.0,0.0,True,False,False,False,False,False,True,True,True,39.5979965,-0.5517843,625.0
98322957,flat,Canet d'En Berenguer,good,17,2,2,1,65.0,12.0,0.0,True,False,False,False,False,True,True,True,True,39.6741222,-0.2100325,800.0
98322951,flat,València,good,20,4,1,4,108.0,8.0,0.0,True,False,False,False,False,False,True,False,False,39.4940176,-0.3758506,900.0
98322774,flat,València,good,34,2,1,1,63.0,11.0,0.0,True,True,True,False,False,True,True,False,False,39.485995,-0.3577569,700.0
98322587,duplex,L'Eliana,good,20,2,2,2,90.0,10.0,0.0,True,False,False,False,False,True,True,True,True,39.5630983,-0.5304621,900.0
98322534,flat,Albal,good,26,3,2,4,90.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.3937087,-0.4137584,650.0
98322573,flat,València,good,9,1,1,6,56.0,14.0,0.0,True,False,True,False,False,True,True,False,False,39.48006,-0.36682,800.0
98322528,flat,València,good,16,3,2,5,105.0,8.0,50.0,True,False,False,False,False,True,True,True,False,39.4670372,-0.361239,800.0
98322523,penthouse,València,good,35,4,3,8,165.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4910653,-0.3648933,1700.0
