propertyCode,numPhotos,floor,price,propertyType,size,exterior,rooms,bathrooms,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,parkingSpacePrice,cluster_label
98029849,29,4,800.0,flat,108.0,True,4,2,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
98029858,12,0,900.0,flat,45.0,True,1,1,False,good,False,False,20.0,False,False,False,False,False,True,False,False,0.0,0
30125569,9,3,1000.0,flat,120.0,True,4,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
98029645,16,1,1100.0,flat,120.0,True,4,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97983385,30,3,1200.0,duplex,106.0,True,3,2,True,good,False,True,11.0,True,False,False,False,False,True,True,True,0.0,0
98029617,10,10,1050.0,flat,80.0,True,2,2,False,good,False,True,13.0,False,False,False,False,False,True,True,True,0.0,0
98029519,21,1,1300.0,flat,102.0,True,4,1,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
39035658,27,3,1400.0,penthouse,135.0,True,3,2,False,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0,0
98029418,29,5,900.0,flat,97.0,True,3,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
98029302,29,6,700.0,flat,92.0,True,3,1,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
98029257,23,1,800.0,flat,82.0,True,3,2,True,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
98029009,19,2,1000.0,flat,100.0,True,4,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
98028701,13,1,750.0,flat,86.0,True,3,2,False,good,False,True,9.0,False,False,False,False,False,True,True,True,0.0,0
98028658,13,2,1350.0,flat,80.0,True,2,2,False,good,False,False,17.0,False,False,False,False,False,True,False,False,0.0,0
98028637,22,2,1300.0,flat,203.0,True,4,3,True,good,False,True,6.0,False,False,False,False,False,True,False,False,0.0,0
98028545,23,2,1200.0,flat,120.0,True,3,2,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
98028385,10,6,1300.0,flat,125.0,True,3,3,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
94179194,23,1,1250.0,flat,220.0,True,5,3,True,good,False,True,6.0,True,False,False,False,False,True,True,False,100.0,0
98028193,27,0,1800.0,chalet,265.0,False,4,3,False,good,False,False,7.0,True,True,False,False,False,True,True,True,0.0,0
91576558,34,0,1500.0,chalet,215.0,False,5,4,False,good,False,False,7.0,False,False,False,False,False,True,True,True,0.0,0
98028171,24,7,1350.0,penthouse,92.0,True,3,1,True,good,False,True,15.0,True,False,False,False,False,True,False,False,0.0,0
98027851,24,0,1800.0,flat,65.0,True,2,1,False,good,False,False,28.0,False,False,False,False,False,True,False,False,0.0,1
98027831,22,0,850.0,flat,100.0,True,3,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
86373400,30,3,750.0,flat,97.0,True,3,1,True,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
86487565,33,4,750.0,flat,85.0,True,3,1,False,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0,0
98027509,23,5,1100.0,flat,120.0,True,4,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
98027490,8,4,550.0,flat,65.0,True,1,1,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0,0
98027418,12,1,825.0,flat,100.0,True,3,2,True,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
98027282,18,3,1100.0,flat,120.0,True,4,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
98027204,53,6,900.0,flat,89.0,True,4,2,True,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
96336084,28,1,500.0,flat,110.0,True,3,1,True,good,False,False,5.0,False,False,False,False,False,True,False,False,0.0,1
98026922,13,2,850.0,flat,100.0,True,3,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
98026933,13,3,650.0,flat,84.0,True,3,1,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0,0
98026783,19,2,1800.0,flat,91.0,True,5,2,False,good,False,True,20.0,False,False,False,False,False,True,False,False,0.0,0
98026663,16,2,650.0,flat,84.0,True,2,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
98026661,8,1,800.0,studio,55.0,True,0,1,False,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0,0
98026262,8,4,780.0,flat,80.0,True,3,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
33869801,22,3,800.0,flat,85.0,True,3,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
98026141,27,1,950.0,flat,114.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
98026028,9,7,1400.0,flat,110.0,True,5,1,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
98026000,19,10,1000.0,flat,101.0,True,4,2,False,good,False,True,10.0,True,False,False,False,False,True,False,False,0.0,0
98025998,16,0,1800.0,chalet,224.0,False,3,3,False,good,False,False,8.0,True,False,False,False,False,True,True,True,0.0,2
90283386,8,4,680.0,flat,50.0,True,1,1,True,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0,0
98025827,13,3,650.0,flat,84.0,True,3,1,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0,0
98025778,9,5,1200.0,flat,110.0,True,4,2,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
96027548,11,3,750.0,flat,57.0,True,1,1,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
81359248,18,5,3700.0,penthouse,200.0,True,4,3,False,good,False,True,19.0,False,False,False,False,False,True,True,True,0.0,0
98025467,9,4,700.0,flat,90.0,True,4,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
98024914,13,1,900.0,flat,100.0,False,2,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
98024911,27,1,695.0,flat,85.0,True,3,1,True,good,False,False,8.0,True,False,True,False,False,True,False,False,0.0,0
89325528,30,5,1050.0,flat,105.0,True,2,2,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
98024450,17,3,700.0,flat,114.0,True,3,2,False,good,False,True,6.0,False,False,False,False,False,True,False,False,0.0,3
98024370,8,3,900.0,flat,121.0,True,2,1,False,good,False,False,7.0,False,False,False,False,False,True,False,False,0.0,0
98023889,22,1,1100.0,flat,97.0,True,4,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
98023588,17,3,650.0,flat,73.0,False,3,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
37090952,32,4,1100.0,flat,126.0,True,3,2,False,good,False,True,9.0,False,False,True,False,False,True,True,True,0.0,0
98023439,9,4,780.0,flat,80.0,True,3,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
98023382,21,3,650.0,flat,140.0,True,4,2,False,good,False,True,5.0,False,False,False,False,False,True,True,True,0.0,0
98023001,33,0,500.0,flat,80.0,True,2,2,True,good,False,True,6.0,True,True,True,False,False,True,True,True,0.0,2
98022930,18,3,850.0,flat,110.0,True,4,2,False,good,False,True,8.0,True,False,False,False,False,True,False,False,0.0,0
98022545,20,0,900.0,chalet,147.0,False,3,1,False,good,False,False,6.0,False,False,False,False,False,True,False,False,0.0,0
98022428,24,0,750.0,chalet,196.0,False,2,2,False,good,False,False,4.0,False,False,False,False,False,True,True,True,0.0,2
98022388,13,3,700.0,flat,70.0,True,2,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
98021887,18,5,750.0,flat,114.0,True,4,2,False,good,False,True,7.0,False,False,False,False,False,True,True,True,0.0,0
98021839,63,5,2950.0,flat,170.0,True,3,2,False,good,False,True,17.0,False,False,False,False,False,True,False,False,0.0,0
98021533,39,5,890.0,flat,95.0,True,2,2,False,good,False,True,9.0,True,False,False,False,False,True,False,False,0.0,0
98021143,15,3,750.0,flat,80.0,False,3,1,False,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0,0
98020868,37,1,850.0,duplex,96.0,True,3,2,True,good,False,True,9.0,False,False,True,False,False,True,False,False,0.0,0
95211527,27,2,850.0,duplex,80.0,True,3,2,True,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
98020582,24,1,790.0,flat,120.0,True,3,2,True,good,False,False,7.0,False,False,False,False,False,True,True,False,100.0,0
98020545,60,0,1800.0,chalet,440.0,False,5,3,False,good,False,False,4.0,False,False,False,False,False,True,True,True,0.0,2
98020394,10,5,1000.0,flat,85.0,True,2,1,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
96901285,28,0,400.0,chalet,30.0,False,1,1,False,good,False,False,13.0,False,False,False,False,False,True,False,False,0.0,1
98020126,27,5,1350.0,penthouse,50.0,True,1,1,False,good,False,True,27.0,False,False,False,False,False,True,False,False,0.0,0
29522448,41,10,750.0,flat,65.0,True,1,1,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
96449301,38,0,1100.0,chalet,250.0,False,6,3,False,good,False,False,4.0,False,False,False,False,False,True,True,True,0.0,2
98019918,12,0,660.0,flat,60.0,True,1,1,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
98019937,25,7,2000.0,flat,185.0,True,6,3,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
98019915,18,3,1100.0,flat,111.0,True,2,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
98019834,17,1,600.0,flat,78.0,True,2,1,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0,0
98019620,20,2,775.0,flat,81.0,True,3,1,False,good,False,False,10.0,False,False,True,False,False,True,False,False,0.0,0
98019132,19,1,900.0,flat,101.0,False,3,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
95655381,18,2,900.0,flat,80.0,True,1,1,True,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
98018948,7,8,760.0,flat,75.0,True,2,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
98018915,28,1,675.0,flat,147.0,True,3,2,False,good,False,True,5.0,True,True,True,False,False,True,True,True,0.0,2
98018854,49,2,1400.0,flat,102.0,True,1,1,False,good,False,True,14.0,True,False,False,False,False,True,True,True,0.0,0
98018614,25,4,1200.0,flat,85.0,True,2,2,False,good,False,True,14.0,False,False,False,False,False,True,True,True,0.0,0
98018438,22,2,2200.0,flat,85.0,True,2,1,False,good,False,True,26.0,False,False,False,False,False,True,False,False,0.0,1
98018394,19,2,2200.0,flat,85.0,True,2,1,False,good,False,True,26.0,False,False,False,False,False,True,False,False,0.0,0
98018313,14,5,2000.0,flat,105.0,True,2,1,False,good,False,False,19.0,False,False,False,False,False,True,False,False,0.0,0
98018324,51,4,1300.0,flat,48.0,True,1,1,False,good,False,False,27.0,True,False,False,False,False,True,False,False,0.0,0
98018214,19,6,1300.0,flat,136.0,True,3,2,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
98017653,24,2,1200.0,flat,95.0,True,4,2,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
92150358,17,2,1400.0,flat,118.0,True,4,2,False,good,False,False,12.0,False,False,False,False,False,True,False,False,0.0,0
98017341,36,3,850.0,flat,78.0,True,3,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
98017347,37,0,1100.0,countryHouse,200.0,False,4,2,False,good,False,False,6.0,False,False,False,False,False,True,False,False,0.0,0
91908674,40,0,3000.0,chalet,705.0,False,6,5,False,good,False,False,4.0,False,False,False,False,False,True,True,True,0.0,0
98016995,17,1,790.0,flat,70.0,True,2,1,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
98016979,21,6,800.0,flat,110.0,True,3,1,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
98016940,27,3,950.0,flat,120.0,True,4,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
